Fam_ID,Membership,ID,TGLA227_1,TGLA227_2,BM2113_1,BM2113_2,TGLA53_1,TGLA53_2,ETH10_1,ETH10_2,SPS115_1,SPS115_2,TGLA126_1,TGLA126_2,TGLA122_1,TGLA122_2,INRA23_1,INRA23_2,ETH3_1,ETH3_2,ETH225_1,ETH225_2,BM1824_1,BM1824_2
Fam_412,C,Fam_412_C,82.03,88.67,125.23,125.23,166.69,166.69,216.94,220.77,243.88,251.54,118.94,118.94,142.61,162.68,201.62,205.45,114.89,125.48,144.81,147.00,179.21,189.55
Fam_412,M,Fam_412_M,82.12,88.73,125.17,125.17,158.55,166.56,215.12,220.82,243.95,251.63,116.77,118.86,162.55,162.55,201.63,205.47,114.80,117.01,147.01,151.39,179.09,189.47
Fam_413,F,Fam_413_F,99.26,99.26,132.16,136.13,155.95,166.23,216.44,222.23,243.46,243.46,116.68,118.75,141.93,141.93,204.22,211.72,111.97,124.71,145.29,145.29,181.47,189.64
Fam_413,C,Fam_413_C,90.98,99.48,132.69,132.69,166.57,166.57,216.94,222.74,243.85,243.85,116.70,118.78,142.47,147.41,204.41,211.95,112.67,114.74,146.73,146.73,181.36,181.36
Fam_413,M,Fam_413_M,90.94,105.67,132.62,132.62,160.48,166.47,215.03,216.87,243.92,249.65,116.69,116.69,147.42,185.41,211.94,211.94,114.64,127.42,144.69,146.74,179.17,181.18
Fam_414,F,Fam_414_F,96.60,98.78,122.45,124.30,157.78,157.78,216.58,218.57,243.46,255.03,122.71,124.82,141.96,172.70,203.99,205.86,112.16,122.71,146.22,146.22,182.95,182.95
Fam_414,C,Fam_414_C,81.24,96.60,122.45,122.45,157.78,157.78,216.52,216.52,254.91,254.91,116.30,124.82,141.96,164.29,203.98,205.72,122.71,122.71,146.22,146.22,183.02,183.02
Fam_414,M,Fam_414_M,81.34,90.12,122.46,132.06,157.91,159.87,216.57,216.57,249.20,255.01,116.35,124.81,146.84,164.27,205.81,211.50,122.85,124.94,144.09,146.12,180.88,183.02
Fam_415,F,Fam_415_F,88.18,99.16,122.57,124.48,166.20,166.20,210.76,214.45,243.35,254.95,116.57,122.97,162.34,164.48,200.39,204.16,114.09,124.69,145.29,145.29,179.21,189.54
Fam_415,C,Fam_415_C,87.76,98.80,124.07,124.07,157.55,165.76,214.51,216.36,243.30,254.95,122.67,122.67,141.63,164.35,200.12,211.56,124.45,124.45,142.93,145.25,189.34,189.34
Fam_415,M,Fam_415_M,98.69,98.69,123.95,129.64,157.45,159.62,216.41,218.34,243.30,247.07,118.46,122.70,141.70,141.70,207.71,211.58,113.75,124.46,142.97,142.97,181.09,189.43
Fam_416,F,Fam_416_F,82.00,105.69,132.79,136.84,156.49,166.56,211.41,217.11,243.98,243.98,116.70,118.80,142.62,142.62,204.42,208.27,125.38,125.38,145.09,149.19,181.24,183.39
Fam_416,C,Fam_416_C,89.88,104.93,123.85,131.50,157.25,165.57,214.45,216.32,243.24,243.24,116.33,118.36,141.48,161.95,203.86,211.46,113.68,124.37,142.78,147.12,180.97,183.00
Fam_416,M,Fam_416_M,90.02,100.87,122.03,123.97,157.35,183.55,213.56,213.56,242.20,247.01,116.37,118.42,162.10,164.32,200.00,211.42,113.82,124.49,142.98,142.98,178.94,180.99
Fam_417,F,Fam_417_F,82.00,105.69,132.79,136.84,156.49,166.56,211.41,217.11,243.98,243.98,116.70,118.80,142.62,142.62,204.42,208.27,125.38,125.38,145.09,149.19,181.24,183.39
Fam_417,C,Fam_417_C,104.58,104.58,133.24,135.24,157.03,165.16,210.26,216.04,242.84,242.84,115.92,122.35,141.06,161.72,203.46,207.30,121.84,124.04,142.53,144.58,180.60,188.87
Fam_417,M,Fam_417_M,76.19,104.67,121.74,133.25,157.13,159.18,210.33,216.10,242.76,242.76,115.97,122.40,161.76,163.92,199.74,203.52,122.00,126.25,144.74,147.00,188.98,188.98
Fam_418,F,Fam_418_F,90.59,99.26,132.16,136.13,155.95,166.23,216.44,222.23,243.46,243.46,116.68,118.75,141.93,141.93,204.22,211.72,111.97,124.71,145.29,145.29,181.47,189.64
Fam_418,C,Fam_418_C,89.55,89.55,133.23,135.28,154.92,159.05,216.15,221.96,242.77,242.77,117.99,124.47,141.12,141.12,211.15,211.15,113.42,124.07,138.31,144.74,178.56,188.93
Fam_418,M,Fam_418_M,87.33,89.63,121.70,133.38,159.18,159.18,216.05,216.05,242.83,242.83,118.14,124.49,141.12,148.35,207.35,211.17,113.44,121.96,138.31,144.90,178.51,180.63
Fam_419,F,Fam_419_F,82.00,105.69,132.79,136.84,156.49,166.56,211.41,217.11,243.98,243.98,116.70,118.80,142.62,142.62,204.42,208.27,125.38,125.38,145.09,149.19,181.24,183.39
Fam_419,C,Fam_419_C,88.65,103.58,122.72,134.47,153.82,158.00,213.38,215.18,241.64,241.64,117.33,117.33,140.09,151.91,198.90,206.47,112.82,123.53,141.95,143.96,181.73,181.73
Fam_419,M,Fam_419_M,88.52,90.69,120.76,122.68,149.69,157.86,213.30,215.13,241.41,241.41,115.21,117.37,140.11,151.77,198.74,206.29,112.81,112.81,144.04,144.04,177.40,181.63
Fam_420,F,Fam_420_F,80.15,91.29,123.17,134.82,164.76,164.76,215.49,215.49,242.12,245.85,117.78,126.34,140.72,140.72,203.89,203.89,113.21,123.93,142.30,154.19,180.18,188.50
Fam_420,C,Fam_420_C,90.45,103.39,122.50,134.10,157.46,163.51,214.84,214.84,241.16,244.95,117.18,125.73,139.92,139.92,198.60,202.25,112.61,123.17,141.60,153.33,187.66,187.66
Fam_420,M,Fam_420_M,88.38,103.39,132.16,134.23,157.57,163.65,214.85,214.85,241.05,244.85,115.08,117.18,139.76,139.76,198.48,202.25,112.61,123.30,141.60,143.58,187.67,187.67
Fam_421,F,Fam_421_F,95.63,97.81,121.36,123.25,156.58,156.58,215.57,217.47,242.18,253.69,122.11,124.26,140.72,171.98,204.04,205.81,111.16,121.73,144.30,144.30,182.32,182.32
Fam_421,C,Fam_421_C,90.81,99.48,123.15,123.15,152.56,158.42,211.38,218.96,243.96,243.96,122.90,125.04,164.57,172.93,206.28,211.97,112.65,125.30,147.08,155.83,183.19,189.50
Fam_421,M,Fam_421_M,84.17,90.84,122.96,122.96,152.43,166.43,211.29,216.99,243.85,251.58,118.68,122.96,142.43,164.58,204.40,212.00,125.24,125.24,147.08,155.83,189.46,189.46
Fam_422,F,Fam_422_F,82.00,105.69,132.79,136.84,156.49,166.56,211.41,217.11,243.98,243.98,116.70,118.80,142.62,142.62,204.42,208.27,125.38,125.38,145.09,149.19,181.24,183.39
Fam_422,C,Fam_422_C,82.03,90.76,132.84,132.84,156.37,158.44,211.32,216.98,243.87,243.87,116.71,118.83,142.53,162.33,208.26,212.03,125.36,125.36,145.04,149.32,183.20,189.38
Fam_422,M,Fam_422_M,90.76,92.98,125.06,132.69,158.42,182.27,216.96,216.96,243.80,251.52,118.66,118.66,162.46,173.01,208.18,211.86,123.17,125.31,145.11,145.11,189.41,189.41
Fam_423,F,Fam_423_F,77.27,90.75,123.72,132.25,158.29,160.45,213.78,213.78,242.66,242.66,118.90,118.90,142.10,164.88,198.64,211.78,114.23,114.23,143.21,143.21,178.65,180.70
Fam_423,C,Fam_423_C,77.63,92.90,123.13,125.05,158.27,166.35,215.12,216.92,243.82,243.82,118.69,118.69,147.35,164.49,204.32,211.88,114.79,114.79,144.97,144.97,178.98,181.07
Fam_423,M,Fam_423_M,81.94,92.93,123.14,134.73,166.43,182.26,215.12,217.03,243.95,243.95,118.74,118.74,147.36,185.31,204.29,212.03,114.75,114.75,136.41,145.11,178.96,189.45
Fam_424,F,Fam_424_F,88.18,99.16,122.57,124.48,166.20,166.20,210.76,214.45,243.35,254.95,116.57,122.97,162.34,164.48,200.39,204.16,114.09,124.69,145.29,145.29,179.21,189.54
Fam_424,C,Fam_424_C,99.35,99.35,123.26,125.16,160.37,166.30,211.31,215.12,243.84,255.40,116.72,123.01,142.52,164.45,200.60,204.29,114.84,123.26,147.11,147.11,178.96,189.33
Fam_424,M,Fam_424_M,75.26,99.35,125.16,132.81,160.50,184.32,211.31,215.01,243.84,243.84,118.73,123.01,142.51,142.51,204.29,208.10,114.84,123.26,136.54,147.10,181.16,189.41
Fam_425,F,Fam_425_F,82.00,105.69,132.79,136.84,156.49,166.56,211.41,217.11,243.98,243.98,116.70,118.80,142.62,142.62,204.42,208.27,125.38,125.38,145.09,149.19,181.24,183.39
Fam_425,C,Fam_425_C,99.35,105.52,132.80,132.80,156.44,182.33,215.17,217.07,243.86,243.86,118.71,118.71,142.52,142.52,200.71,205.45,125.40,127.56,147.25,149.31,183.31,183.31
Fam_425,M,Fam_425_M,97.12,99.35,125.16,132.94,160.37,182.20,215.16,217.07,243.94,247.76,118.85,123.14,142.52,149.59,200.60,204.30,114.84,127.58,145.03,147.11,183.18,191.49
Fam_426,F,Fam_426_F,90.59,99.26,132.16,136.13,155.95,166.23,216.44,222.23,243.46,243.46,116.68,118.75,141.93,141.93,204.22,211.72,111.97,124.71,145.29,145.29,181.47,189.64
Fam_426,C,Fam_426_C,99.35,105.40,134.71,136.65,156.32,160.37,216.95,222.79,243.91,243.91,118.62,118.62,142.43,142.43,204.42,211.93,112.60,114.72,145.12,147.22,189.29,189.29
Fam_426,M,Fam_426_M,95.19,105.51,134.75,136.80,160.37,182.27,216.99,222.81,243.85,251.58,118.77,118.77,142.52,147.39,212.95,212.95,114.78,114.78,145.03,147.11,189.33,189.33
Fam_427,F,Fam_427_F,82.00,105.69,132.79,136.84,156.49,166.56,211.41,217.11,243.98,243.98,116.70,118.80,142.62,142.62,204.42,208.27,125.38,125.38,145.09,149.19,181.24,183.39
Fam_427,C,Fam_427_C,77.50,105.56,132.80,132.80,156.39,182.31,217.05,217.05,243.98,243.98,116.67,118.81,142.51,142.51,208.23,212.04,125.39,125.39,145.03,149.31,183.29,189.37
Fam_427,M,Fam_427_M,77.62,90.71,132.75,132.75,160.37,182.30,211.28,217.04,243.94,243.94,118.68,118.68,142.42,149.58,198.79,212.00,125.29,125.29,144.97,147.21,178.98,189.41
Fam_428,F,Fam_428_F,90.59,99.26,132.16,136.13,155.95,166.23,216.44,222.23,243.46,243.46,116.68,118.75,141.93,141.93,204.22,211.72,111.97,124.71,145.29,145.29,181.47,189.64
Fam_428,C,Fam_428_C,88.62,90.82,123.15,132.81,156.37,160.37,217.06,217.06,243.96,243.96,118.76,118.76,142.53,185.33,204.50,212.09,114.76,125.30,140.70,147.25,178.99,189.34
Fam_428,M,Fam_428_M,88.56,105.54,123.18,123.18,160.37,160.37,215.15,217.06,244.01,244.01,118.76,120.78,142.43,185.38,209.19,213.01,114.74,114.74,140.72,145.12,179.01,189.42
Fam_429,F,Fam_429_F,82.00,105.69,132.79,136.84,156.49,166.56,211.41,217.11,243.98,243.98,116.70,118.80,142.62,142.62,204.42,208.27,125.38,125.38,145.09,149.19,181.24,183.39
Fam_429,C,Fam_429_C,82.04,90.77,132.80,136.66,158.32,166.27,216.95,218.85,243.86,245.76,118.72,118.72,142.44,164.42,208.18,211.97,114.73,125.27,147.22,149.45,180.94,189.34
Fam_429,M,Fam_429_M,90.67,101.35,136.66,136.66,158.39,158.39,216.91,218.82,243.84,245.86,116.62,118.76,142.42,164.60,211.91,211.91,114.74,114.74,147.07,147.07,183.17,189.37
Fam_430,F,Fam_430_F,80.15,91.29,123.17,134.82,164.76,164.76,215.49,215.49,242.12,245.85,117.78,126.34,140.72,140.72,203.89,203.89,113.21,123.93,142.30,154.19,180.18,188.50
Fam_430,C,Fam_430_C,77.33,92.81,124.81,136.57,166.27,184.16,214.95,216.83,243.70,247.47,118.83,127.32,142.38,147.25,204.24,211.89,114.63,125.19,135.93,144.47,181.13,181.13
Fam_430,M,Fam_430_M,77.34,92.83,124.93,132.50,158.27,184.26,209.18,214.83,243.70,243.70,118.83,125.19,142.37,147.24,211.77,211.77,114.63,114.63,135.93,144.33,181.25,183.30
Fam_431,F,Fam_431_F,95.63,97.81,121.36,123.25,156.58,156.58,215.57,217.47,242.18,253.69,122.11,124.26,140.72,171.98,204.04,204.04,111.16,121.73,144.30,144.30,182.32,182.32
Fam_431,C,Fam_431_C,99.35,101.46,123.11,132.65,158.26,174.26,216.85,220.62,251.39,255.28,116.77,123.11,164.57,173.04,204.36,211.90,123.23,127.49,144.53,146.59,179.12,183.36
Fam_431,M,Fam_431_M,79.65,101.33,132.47,132.47,174.25,174.25,216.88,220.66,243.80,251.48,116.64,116.64,142.37,164.57,208.15,211.93,114.54,127.27,144.47,144.47,179.12,189.50
Fam_432,F,Fam_432_F,82.00,105.69,132.79,136.84,156.49,166.56,211.41,217.11,243.98,243.98,116.70,118.80,142.62,142.62,204.42,208.27,125.38,125.38,145.09,149.19,181.24,183.39
Fam_432,C,Fam_432_C,101.33,105.47,132.48,136.43,156.27,158.27,214.88,216.77,243.68,251.36,118.64,118.64,142.23,164.58,194.86,204.25,125.14,127.28,146.55,148.62,181.11,181.11
Fam_432,M,Fam_432_M,77.45,101.45,124.80,132.49,156.27,158.39,214.85,216.74,243.75,251.42,118.69,120.80,164.68,173.00,194.78,208.01,112.52,127.31,146.55,146.55,181.25,181.25
Fam_433,F,Fam_433_F,90.59,99.26,132.16,136.13,155.95,166.23,216.44,222.23,243.46,243.46,116.68,118.75,141.93,141.93,204.22,211.72,111.97,124.71,145.29,145.29,181.47,189.64
Fam_433,C,Fam_433_C,77.39,90.69,132.61,136.51,160.25,166.33,215.00,222.61,243.77,251.39,116.57,118.73,142.27,142.27,204.35,211.85,112.52,125.25,146.78,148.88,181.09,189.36
Fam_433,M,Fam_433_M,77.46,92.86,124.88,132.53,158.39,160.37,214.91,216.79,243.69,251.44,116.70,116.70,142.32,164.67,204.11,211.86,112.52,125.26,144.39,148.64,181.20,189.46
Fam_434,F,Fam_434_F,93.11,99.61,125.14,136.84,162.55,166.56,215.14,220.84,244.01,244.01,116.74,118.83,142.52,162.55,200.70,211.99,114.77,125.39,144.90,147.11,179.20,179.20
Fam_434,C,Fam_434_C,98.65,98.65,123.92,123.92,161.69,163.77,210.52,219.94,243.07,246.93,116.22,118.39,162.21,162.21,209.40,211.26,113.80,113.80,134.63,142.92,178.89,178.89
Fam_434,M,Fam_434_M,94.34,98.65,124.13,137.80,159.74,163.75,210.63,216.33,243.26,247.00,118.46,118.46,151.09,162.20,198.14,209.52,113.98,113.98,134.88,134.88,178.84,178.84
Fam_435,F,Fam_435_F,82.00,105.69,132.79,136.84,156.49,166.56,211.41,217.11,243.98,243.98,116.70,118.80,142.62,142.62,204.42,208.27,125.38,125.38,145.09,149.19,181.24,183.39
Fam_435,C,Fam_435_C,81.01,94.45,135.68,135.68,163.77,165.84,210.66,216.37,243.25,243.25,116.29,127.01,141.62,150.97,200.00,203.84,113.99,124.67,134.75,147.55,181.04,189.34
Fam_435,M,Fam_435_M,94.45,98.78,122.13,135.69,157.61,163.77,210.64,216.33,243.17,243.17,116.36,126.92,148.70,150.97,200.99,211.38,113.95,122.52,134.77,143.07,181.04,189.34
Fam_436,F,Fam_436_F,95.63,97.81,121.36,123.25,156.58,156.58,215.57,217.47,242.18,253.69,122.11,124.26,140.72,171.98,204.04,205.81,111.16,121.73,144.30,144.30,182.32,182.32
Fam_436,C,Fam_436_C,76.59,96.50,122.06,124.00,157.51,159.61,216.23,216.23,243.19,254.79,118.46,124.78,141.62,148.85,205.57,211.39,122.45,122.45,143.37,145.39,183.01,189.17
Fam_436,M,Fam_436_M,76.59,98.79,122.11,131.73,157.65,159.74,216.31,216.31,243.21,254.77,118.39,118.39,141.62,148.85,203.83,211.49,113.93,122.50,143.36,145.39,183.14,189.30
Fam_437,F,Fam_437_F,93.11,99.61,125.14,136.84,162.55,166.56,215.14,220.84,244.01,244.01,116.74,118.83,142.52,162.55,200.70,211.99,114.77,125.39,144.90,147.11,179.20,179.20
Fam_437,C,Fam_437_C,83.20,98.50,135.63,135.63,165.64,183.63,214.40,220.04,243.03,243.03,116.10,116.10,161.97,164.20,207.51,211.27,124.59,124.59,143.28,145.48,178.75,189.12
Fam_437,M,Fam_437_M,83.33,98.79,135.69,135.69,157.78,183.77,212.54,220.17,243.24,243.24,116.27,118.44,162.32,164.38,207.62,211.43,113.87,124.60,143.36,145.39,189.38,191.37
Fam_438,F,Fam_438_F,90.59,99.26,132.16,136.13,155.95,166.23,216.44,222.23,243.46,243.46,116.68,118.75,141.93,141.93,204.22,211.72,111.97,124.71,145.29,145.29,181.47,189.64
Fam_438,C,Fam_438_C,98.50,104.85,121.87,131.71,155.40,157.58,216.26,220.04,243.05,248.75,116.23,118.32,141.51,141.51,203.65,203.65,114.02,124.65,139.00,145.47,180.78,180.78
Fam_438,M,Fam_438_M,83.11,104.81,121.74,131.56,157.62,159.61,214.47,220.14,243.09,248.78,116.12,118.21,141.55,141.55,203.65,207.55,113.92,126.76,134.93,139.00,180.73,189.07
Fam_439,F,Fam_439_F,82.00,105.69,132.79,136.84,156.49,166.56,211.41,217.11,243.98,243.98,116.70,118.80,142.62,142.62,204.42,208.27,125.38,125.38,145.09,149.19,181.24,183.39
Fam_439,C,Fam_439_C,80.95,89.77,131.69,135.74,157.57,165.69,210.61,216.30,243.03,243.03,118.26,118.26,141.65,141.65,203.66,207.45,113.94,124.60,147.66,147.66,182.90,182.90
Fam_439,M,Fam_439_M,89.85,89.85,131.72,135.62,157.44,157.44,206.79,216.24,242.99,242.99,116.25,118.34,141.51,148.69,203.65,211.32,114.03,114.03,145.47,147.66,180.78,182.97
Fam_440,F,Fam_440_F,90.59,99.26,132.16,136.13,155.95,166.23,216.44,222.23,243.46,243.46,116.68,118.75,141.93,141.93,204.22,211.72,111.97,124.71,145.29,145.29,181.47,189.64
Fam_440,C,Fam_440_C,89.74,98.25,121.71,131.36,155.05,157.13,217.44,223.78,246.25,246.25,116.04,116.04,141.24,141.24,203.85,212.08,113.68,124.24,142.88,144.96,188.74,188.74
Fam_440,M,Fam_440_M,98.23,98.23,121.71,121.71,157.12,173.03,215.38,217.49,246.28,246.28,116.07,116.07,141.20,148.39,207.92,212.01,113.60,126.48,134.38,142.82,182.58,188.70
Fam_441,F,Fam_441_F,95.63,97.81,121.36,123.25,156.58,156.58,215.57,217.47,242.18,253.69,122.11,124.26,140.72,171.98,204.04,204.04,111.16,121.73,144.30,144.30,182.32,182.32
Fam_441,C,Fam_441_C,82.81,98.24,123.59,135.19,156.85,165.22,213.95,217.71,242.49,254.06,118.09,122.27,141.09,163.88,205.16,210.84,111.39,124.11,134.25,144.66,180.55,182.65
Fam_441,M,Fam_441_M,82.68,91.63,131.13,135.18,156.85,165.11,213.89,215.84,242.56,242.56,118.03,118.03,148.37,163.77,210.89,210.89,121.96,124.07,134.10,144.66,178.42,180.53
Fam_442,F,Fam_442_F,82.00,105.69,132.79,136.84,156.49,166.56,211.41,217.11,243.98,243.98,116.70,118.80,142.62,142.62,204.42,208.27,125.38,125.38,145.09,149.19,181.24,183.39
Fam_442,C,Fam_442_C,87.22,104.45,135.14,135.14,159.05,165.00,210.15,213.94,242.43,242.43,117.94,117.94,140.97,140.97,208.07,211.72,122.04,124.17,142.79,142.79,178.25,182.50
Fam_442,M,Fam_442_M,87.01,97.96,123.41,135.01,159.05,165.12,213.92,221.63,242.38,242.38,117.86,117.86,140.97,161.62,204.15,211.70,121.95,124.07,142.63,144.90,178.34,180.33
Fam_443,F,Fam_443_F,80.15,91.29,123.17,134.82,164.76,164.76,215.49,215.49,242.12,245.85,117.78,126.34,140.72,140.72,203.89,203.89,113.21,123.93,142.30,154.19,180.18,188.50
Fam_443,C,Fam_443_C,89.36,91.52,123.28,131.00,158.89,164.90,215.80,215.80,242.35,242.35,117.94,122.07,140.97,172.21,203.15,203.15,111.23,113.32,142.63,144.59,180.27,180.27
Fam_443,M,Fam_443_M,89.50,89.50,123.46,131.16,158.91,165.02,206.42,215.88,242.59,254.17,122.12,124.26,140.97,172.17,199.60,203.27,111.32,121.99,142.64,144.90,180.36,182.36
Fam_444,F,Fam_444_F,90.59,99.26,132.16,136.13,155.95,166.23,216.44,222.23,243.46,243.46,116.68,118.75,141.93,141.93,204.22,211.72,111.97,124.71,145.29,145.29,181.47,189.64
Fam_444,C,Fam_444_C,80.09,89.05,134.87,134.87,150.14,164.51,215.57,215.57,242.18,242.18,117.75,117.75,140.51,147.74,206.83,210.72,113.07,123.68,144.28,144.28,180.08,180.08
Fam_444,M,Fam_444_M,75.39,79.96,132.82,134.73,150.14,150.14,215.59,219.37,242.24,242.24,117.75,117.75,140.51,147.74,206.84,206.84,113.07,123.68,142.02,144.13,180.08,188.41
Fam_445,F,Fam_445_F,95.63,97.81,121.36,123.25,156.58,156.58,215.57,217.47,242.18,253.69,122.11,124.26,140.72,171.98,204.04,204.04,111.16,121.73,144.30,144.30,182.32,182.32
Fam_445,C,Fam_445_C,97.79,104.17,123.08,132.75,156.31,158.50,213.68,215.68,242.32,248.16,115.59,121.91,140.51,171.98,204.90,210.75,110.90,112.92,144.14,144.14,182.26,188.51
Fam_445,M,Fam_445_M,104.19,104.19,123.26,132.91,156.44,158.50,213.81,215.67,242.43,248.13,115.77,122.09,140.64,178.27,207.02,210.88,113.10,121.57,133.72,144.21,188.51,188.51
Fam_446,F,Fam_446_F,95.63,97.81,121.36,123.25,156.58,156.58,215.57,217.47,242.18,253.69,122.11,124.26,140.72,171.98,204.04,205.81,111.16,121.73,144.30,144.30,182.32,182.32
Fam_446,C,Fam_446_C,82.03,99.48,123.06,132.75,158.41,160.37,216.95,216.95,247.71,255.37,118.83,123.06,142.52,162.46,206.24,208.12,112.66,114.75,146.83,146.83,179.07,183.31
Fam_446,M,Fam_446_M,82.11,90.92,125.09,132.78,152.56,160.37,213.12,216.94,247.73,251.56,116.74,118.76,142.57,162.36,208.11,211.93,114.74,125.34,144.97,147.08,179.01,183.18
Fam_447,F,Fam_447_F,82.00,105.69,132.79,136.84,156.49,166.56,211.41,217.11,243.98,243.98,116.70,118.80,142.62,142.62,204.42,208.27,125.38,125.38,145.09,149.19,181.24,183.39
Fam_447,C,Fam_447_C,81.88,99.34,125.11,136.80,166.36,166.36,207.65,217.09,243.97,243.97,116.74,118.89,142.52,142.52,204.42,212.07,114.85,125.49,136.41,145.03,178.98,181.20
